ID_OREGANO:11605	HPO	UMLS	MSH	SNOMEDCT_US	MEDDRA	FYLER	NCIT	COHD	EFO	ICD10	ICD9	ICD-10	EPCC	DOID	MONDO	ICD-O	MP	MPATH	PMID	ORPHA	SNOMED_CT	ICD-9
PHENOTYPE:6839	HP:0010381	C4023869																				
PHENOTYPE:6840	HP:0010382	C4023868																				
PHENOTYPE:6841	HP:0010383	C4023867																				
PHENOTYPE:6842	HP:0010384	C4023866																				
PHENOTYPE:6843	HP:0010385	C4021277																				
PHENOTYPE:6844	HP:0010386	C4021276																				
PHENOTYPE:6845	HP:0010387	C4023865																				
PHENOTYPE:6846	HP:0010388	C4021275																				
PHENOTYPE:6847	HP:0010389	C4023864																				
PHENOTYPE:6848	HP:0010390	C4023863																				
PHENOTYPE:6849	HP:0010391	C4020903																				
PHENOTYPE:6850	HP:0010392	C4023862																				
PHENOTYPE:6851	HP:0010393	C4023861																				
PHENOTYPE:6852	HP:0010394	C4023860																				
PHENOTYPE:6853	HP:0010395	C4023859																				
PHENOTYPE:6854	HP:0010396	C4023858																				
PHENOTYPE:6855	HP:0010397	C4023857																				
PHENOTYPE:6856	HP:0010398	C4023856																				
PHENOTYPE:6857	HP:0010399	C4023855																				
PHENOTYPE:6858	HP:0010400	C4023854																				
PHENOTYPE:6859	HP:0010401	C4023853																				
PHENOTYPE:6860	HP:0010402	C4023852																				
PHENOTYPE:6861	HP:0010403	C4021274																				
PHENOTYPE:6862	HP:0010404	C4023851																				
PHENOTYPE:6863	HP:0010405	C4023850																				
PHENOTYPE:6864	HP:0010406	C4023849																				
PHENOTYPE:6865	HP:0010407	C4023848																				
PHENOTYPE:6866	HP:0010408	C4023847																				
PHENOTYPE:6867	HP:0010409	C4023846																				
PHENOTYPE:6868	HP:0010410	C4023845																				
PHENOTYPE:6869	HP:0010411	C4023844																				
PHENOTYPE:6870	HP:0010412	C4021273																				
PHENOTYPE:6871	HP:0010413	C4023843																				
PHENOTYPE:6872	HP:0010414	C4023842																				
PHENOTYPE:6873	HP:0010415	C4023841																				
PHENOTYPE:6874	HP:0010416	C4023840																				
PHENOTYPE:6875	HP:0010417	C4023839																				
PHENOTYPE:6876	HP:0010418	C4023838																				
PHENOTYPE:6877	HP:0010419	C4023837																				
PHENOTYPE:6878	HP:0010420	C4023836																				
PHENOTYPE:6879	HP:0010421	C4021272																				
PHENOTYPE:6880	HP:0010422	C4021271																				
PHENOTYPE:6881	HP:0010423	C4021270																				
PHENOTYPE:6882	HP:0010424	C4023835																				
PHENOTYPE:6883	HP:0010425	C4023834																				
PHENOTYPE:6884	HP:0010426	C4023833																				
PHENOTYPE:6885	HP:0010427	C4023832																				
PHENOTYPE:6886	HP:0010428	C4023831																				
PHENOTYPE:6887	HP:0010429	C4023830																				
PHENOTYPE:6888	HP:0010430	C4023829																				
PHENOTYPE:6889	HP:0010431	C4021269																				
PHENOTYPE:6890	HP:0010432	C4021268																				
PHENOTYPE:6891	HP:0010433	C4021267																				
PHENOTYPE:6892	HP:0010434	C4023828																				
PHENOTYPE:6893	HP:0010435	C4021266																				
PHENOTYPE:6894	HP:0010436	C4023827																				
PHENOTYPE:6895	HP:0010437	C4021265																				
PHENOTYPE:6896	HP:0010438	C4021264				1815																
PHENOTYPE:6897	HP:0010440	C4023826																				
PHENOTYPE:6898	HP:0010441	C4023825																				
PHENOTYPE:6899	HP:0010442	C0152427	D017689	367506006		4103																
PHENOTYPE:6900	HP:0010443	C4023824																				
PHENOTYPE:6901	HP:0010444	C0034088	D011665	91434003																		
PHENOTYPE:6902	HP:0010445	C0344735;C0741296	C536112;C548006	253373002		1110																
PHENOTYPE:6903	HP:0010446	C0040963	D014264	49915006								Q22.4	06.01.92									
PHENOTYPE:6904	HP:0010447	C0205929	D012003	72779005	"10002156 ""Anal fistula"""																	
PHENOTYPE:6905	HP:0010448	C0266190	C562562	37054000																		
PHENOTYPE:6906	HP:0010450	C0014866	D004940	63305008																		
PHENOTYPE:6907	HP:0010451	C4023823																				
PHENOTYPE:6908	HP:0010452	C0266632		65146007																		
PHENOTYPE:6909	HP:0010453	C4021263																				
PHENOTYPE:6910	HP:0010454	C3808270																				
PHENOTYPE:6911	HP:0010455	C3150931																				
PHENOTYPE:6912	HP:0010456	C4023822																				
PHENOTYPE:6913	HP:0010458	C0238394	D058489	8800006																		
PHENOTYPE:6914	HP:0010459	C0266361	D050090	18978002																		
PHENOTYPE:6915	HP:0010460	C4023820																				
PHENOTYPE:6916	HP:0010461	C4023819																				
PHENOTYPE:6917	HP:0010462	C4023818																				
PHENOTYPE:6918	HP:0010463	C0266368		12017008																		
PHENOTYPE:6919	HP:0010464	C0266371		70550008																		
PHENOTYPE:6920	HP:0010465	C0271616		19911007																		
PHENOTYPE:6921	HP:0010468	C4023817																				
PHENOTYPE:6922	HP:0010469	C4023816																				
PHENOTYPE:6923	HP:0010470	C0266430		17471001																		
PHENOTYPE:6924	HP:0010471	C4023815																				
PHENOTYPE:6925	HP:0010472	C4023814																				
PHENOTYPE:6926	HP:0010473	C0151861		44574006																		
PHENOTYPE:6927	HP:0010474	C0005683	D001744	70650003																		
PHENOTYPE:6928	HP:0010475	C0345217		20815007																		
PHENOTYPE:6929	HP:0010476	C4023813																				
PHENOTYPE:6930	HP:0010477	C4023812																				
PHENOTYPE:6931	HP:0010478	C4023811																				
PHENOTYPE:6932	HP:0010479	C0266357		398316009																		
PHENOTYPE:6933	HP:0010480	C0041970		14981000																		
PHENOTYPE:6934	HP:0010481	C0266345		297163001																		
PHENOTYPE:6935	HP:0010482	C4023810																				
PHENOTYPE:6936	HP:0010483	C4023809																				
PHENOTYPE:6937	HP:0010484	C0575518		298745009																		
PHENOTYPE:6938	HP:0010485	C4023808																				
PHENOTYPE:6939	HP:0010486	C4023807																				
PHENOTYPE:6940	HP:0010487	C1861395																				
PHENOTYPE:6941	HP:0010488	C4023806																				
PHENOTYPE:6942	HP:0010489	C4021262																				
PHENOTYPE:6943	HP:0010490	C0221199		205557000																		
PHENOTYPE:6944	HP:0010491	C4021261																				
PHENOTYPE:6945	HP:0010492	C0158736		2560006																		
PHENOTYPE:6946	HP:0010493	C4021260																				
PHENOTYPE:6947	HP:0010494	C4023805																				
PHENOTYPE:6948	HP:0010495	C4023804																				
PHENOTYPE:6949	HP:0010496	C4023803																				
PHENOTYPE:6950	HP:0010497	C0037205	D004480	253191000;67254002;91089008	"10049216 ""Sympodia"""																	
PHENOTYPE:6951	HP:0010498	C0265666		79214007																		
PHENOTYPE:6952	HP:0010499	C0857276																				
PHENOTYPE:6953	HP:0010500	C4023802																				
PHENOTYPE:6954	HP:0010501	C4021259																				
PHENOTYPE:6955	HP:0010502	C4023801																				
PHENOTYPE:6956	HP:0010503	C3276742																				
PHENOTYPE:6957	HP:0010504	C4021864																				
PHENOTYPE:6958	HP:0010505	C4023800																				
PHENOTYPE:6959	HP:0010506	C4021258																				
PHENOTYPE:6960	HP:0010507	C4023799																				
PHENOTYPE:6961	HP:0010508	C4082144	D000070591																			
PHENOTYPE:6962	HP:0010509	C4021257																				
PHENOTYPE:6963	HP:0010510	C4023798																				
PHENOTYPE:6964	HP:0010511	C3150613																				
PHENOTYPE:6965	HP:0010512	C0271750		12286000																		
PHENOTYPE:6966	HP:0010513	C4023797																				
PHENOTYPE:6967	HP:0010514	C0020506	D006964	10649000																		
PHENOTYPE:6968	HP:0010515	C3278004;C4023796																				
PHENOTYPE:6969	HP:0010516	C0040115	D013952																			
PHENOTYPE:6970	HP:0010517	C4023795																				
PHENOTYPE:6971	HP:0010518	C0040124	D013955	39462005																		
PHENOTYPE:6972	HP:0010519	C4021256																				
PHENOTYPE:6973	HP:0010521	C1510417	D020235	30767006																		
PHENOTYPE:6974	HP:0010522	C0476254	D004410	52824009;59770006;9236007																		
PHENOTYPE:6975	HP:0010523	C0002018	D004410	9236007																		
PHENOTYPE:6976	HP:0010524	C0001816	D000377	42341009																		
PHENOTYPE:6977	HP:0010525	C0234509	D000377	3449007																		
PHENOTYPE:6978	HP:0010526	C0234144	D000381	88278002																		
PHENOTYPE:6979	HP:0010527	C0234505	D000377	25094008																		
PHENOTYPE:6980	HP:0010528	C0234512	D020238	18358003																		
PHENOTYPE:6981	HP:0010529	C0013528;C4280380	D004454	64712007																		
PHENOTYPE:6982	HP:0010530	C0030214	D009207	9366002																		
PHENOTYPE:6983	HP:0010531	C3697670		698836007																		
PHENOTYPE:6984	HP:0010532	C0522357	D014717	103290003																		
PHENOTYPE:6985	HP:0010533	C0546878	D013036	18191000																		
PHENOTYPE:6986	HP:0010534	C0338591	D020236	230736007																		
PHENOTYPE:6987	HP:0010535	C0037315	D012891	73430006																		
PHENOTYPE:6988	HP:0010536	C0520680	D020182																			
PHENOTYPE:6989	HP:0010537	C0410935		268855009																		
PHENOTYPE:6990	HP:0010538	C4023794;C4072875;C4072876																				
PHENOTYPE:6991	HP:0010539	C1856231;C4280379																				
PHENOTYPE:6992	HP:0010540	C4023793																				
PHENOTYPE:6993	HP:0010541	C0263417;C4072877;C4280378		51603000																		
PHENOTYPE:6994	HP:0010542	C0155379		46888001																		
PHENOTYPE:6995	HP:0010543	C0242567	D015835	194177006																		
PHENOTYPE:6996	HP:0010544	C0271386	D009759	111533001																		
PHENOTYPE:6997	HP:0010545	C0585544		307676006																		
PHENOTYPE:6998	HP:0010546	C0231531		41405005																		
PHENOTYPE:6999	HP:0010547	C0026825	D009123	186611004;397488002																		
PHENOTYPE:7000	HP:0010548	C0751359	D009222																			
PHENOTYPE:7001	HP:0010549	C4021255																				
PHENOTYPE:7002	HP:0010550	C0030486	D010264	60389000																		
PHENOTYPE:7003	HP:0010551	C4023792																				
PHENOTYPE:7004	HP:0010553	C0085637		5332004																		
PHENOTYPE:7005	HP:0010554	C4021254																				
PHENOTYPE:7006	HP:0010557	C1446712																				
PHENOTYPE:7007	HP:0010558	C4023791																				
PHENOTYPE:7008	HP:0010559	C1844702																				
PHENOTYPE:7009	HP:0010560	C4021253																				
PHENOTYPE:7010	HP:0010561	C1969185																				
PHENOTYPE:7011	HP:0010562	C0022548	D007627	33659008;58405006	"10023330 ""Keloid scar"""																	
PHENOTYPE:7012	HP:0010564	C0339864		232412004																		
PHENOTYPE:7013	HP:0010565	C4023790																				
PHENOTYPE:7014	HP:0010566	C0018552	D006222	400006008;51398009																		
PHENOTYPE:7015	HP:0010567	C4023789																				
PHENOTYPE:7016	HP:0010568	C4023788																				
PHENOTYPE:7017	HP:0010569	C1849185																				
PHENOTYPE:7018	HP:0010570	C4023787																				
PHENOTYPE:7019	HP:0010571	C4023786																				
PHENOTYPE:7020	HP:0010574	C4021252																				
PHENOTYPE:7021	HP:0010575	C4021251;C4280377																				
PHENOTYPE:7022	HP:0010576	C4021250																				
PHENOTYPE:7023	HP:0010577	C4021862																				
PHENOTYPE:7024	HP:0010578	C4023785																				
PHENOTYPE:7025	HP:0010579	C1865037																				
PHENOTYPE:7026	HP:0010580	C1833328																				
PHENOTYPE:7027	HP:0010582	C1846449																				
PHENOTYPE:7028	HP:0010583	C1856911																				
PHENOTYPE:7029	HP:0010584	C1841685																				
PHENOTYPE:7030	HP:0010585	C1846803																				
PHENOTYPE:7031	HP:0010587	C4023784																				
PHENOTYPE:7032	HP:0010588	C0151628		89493005																		
PHENOTYPE:7033	HP:0010590	C4023783																				
PHENOTYPE:7034	HP:0010591	C4023782																				
PHENOTYPE:7035	HP:0010592	C4023781																				
PHENOTYPE:7036	HP:0010593	C4023780																				
PHENOTYPE:7037	HP:0010594	C4023779																				
PHENOTYPE:7038	HP:0010595	C4023778																				
PHENOTYPE:7039	HP:0010596	C4023777																				
PHENOTYPE:7040	HP:0010597	C4023776																				
PHENOTYPE:7041	HP:0010598	C4023775																				
PHENOTYPE:7042	HP:0010599	C4023774																				
PHENOTYPE:7043	HP:0010600	C4023773																				
PHENOTYPE:7044	HP:0010601	C4023772																				
PHENOTYPE:7045	HP:0010602	C3277187																				
PHENOTYPE:7046	HP:0010603	C1708604																				
PHENOTYPE:7047	HP:0010604	C0155218;C0424844;C0578590		248514008;301913002;46210008																		
PHENOTYPE:7048	HP:0010605	C0007933	D017043	1482004																		
PHENOTYPE:7049	HP:0010606	C0019917;C4280376	D006726	1489008;397513003																		
PHENOTYPE:7050	HP:0010607	C0019919		1489008																		
PHENOTYPE:7051	HP:0010608	C0085690;C4280375		414521009																		
PHENOTYPE:7052	HP:0010609	C0037293		201091002;31069005;80801001																		
PHENOTYPE:7053	HP:0010610	C0423776		247449001																		
PHENOTYPE:7054	HP:0010612	C1852301																				
PHENOTYPE:7055	HP:0010614	C0016045	D005350	112682009;424568000			C3041															
PHENOTYPE:7056	HP:0010615	C0206731	D018322	302857002;60392001			C3799															
PHENOTYPE:7057	HP:0010616	C1334444		707387004			C3041															
PHENOTYPE:7058	HP:0010617	C1096654					C3041															
PHENOTYPE:7059	HP:0010618	C0149951	C562391	254865006			C3041															
PHENOTYPE:7060	HP:0010619	C0178421		254845004			C3744															
PHENOTYPE:7061	HP:0010620	C1858732;C4280374																				
PHENOTYPE:7062	HP:0010621	C1834737																				
PHENOTYPE:7063	HP:0010622	C2732838;C4020771		442868003			C3262															
PHENOTYPE:7064	HP:0010624	C1856749																				
PHENOTYPE:7065	HP:0010625	C0032008;C4023771	D010903	62818001																		
PHENOTYPE:7066	HP:0010626	C4021249																				
PHENOTYPE:7067	HP:0010627	C0948740;C1859775																				
PHENOTYPE:7068	HP:0010628	C0376175;C0427055;C1858719	D005158;D020330	193093009;95666008																		
PHENOTYPE:7069	HP:0010629	C4023770																				
PHENOTYPE:7070	HP:0010630	C4021248																				
PHENOTYPE:7071	HP:0010631	C4023769																				
PHENOTYPE:7072	HP:0010632	C4023768																				
PHENOTYPE:7073	HP:0010633	C4023767																				
PHENOTYPE:7074	HP:0010634	C4023766																				
PHENOTYPE:7075	HP:0010635	C4023765																				
PHENOTYPE:7076	HP:0010636	C0266484	D065707	253159001;38353004																		
PHENOTYPE:7077	HP:0010637	C0268402		59017008																		
PHENOTYPE:7078	HP:0010638	C4023764																				
PHENOTYPE:7079	HP:0010639	C1833667																				
PHENOTYPE:7080	HP:0010640	C4023763																				
PHENOTYPE:7081	HP:0010641	C4021861																				
PHENOTYPE:7082	HP:0010643	C4023762																				
PHENOTYPE:7083	HP:0010644	C1840238																				
PHENOTYPE:7084	HP:0010645	C4023761																				
PHENOTYPE:7085	HP:0010646	C0410652		202821008																		
PHENOTYPE:7086	HP:0010647	C4023760																				
PHENOTYPE:7087	HP:0010648	C1836646																				
PHENOTYPE:7088	HP:0010649	C4023759																				
PHENOTYPE:7089	HP:0010650	C4020770;C4072878																				
PHENOTYPE:7090	HP:0010651	C4023758																				
PHENOTYPE:7091	HP:0010652	C4023757																				
PHENOTYPE:7092	HP:0010653	C4021247																				
PHENOTYPE:7093	HP:0010654	C4023756																				
PHENOTYPE:7094	HP:0010655	C1859126		360507004																		
PHENOTYPE:7095	HP:0010656	C4021246																				
PHENOTYPE:7096	HP:0010657	C4023755																				
PHENOTYPE:7097	HP:0010658	C4023754																				
PHENOTYPE:7098	HP:0010659	C4021245																				
PHENOTYPE:7099	HP:0010660	C4021244																				
