ID_OREGANO:2714	SIDER	NAME
INDICATION:2363	C0917816	Mental deficiency
INDICATION:2364	C1457889	Senile psychosis
INDICATION:2365	C0003850	Arteriosclerosis
INDICATION:2366	C0008312	Primary biliary cirrhosis
INDICATION:2367	C0008370	Cholestasis
INDICATION:2368	C0024103	Mass in breast
INDICATION:2369	C0947622	Cholecystolithiasis
INDICATION:2370	C0029118	Opportunistic Infections
INDICATION:2371	C1736177	Acute graft rejection
INDICATION:2372	C0038157	Intestinal infection due to staphylococcus
INDICATION:2373	C0340359	Prosthetic valve endocarditis
INDICATION:2374	C0520767	Endocarditis staphylococcal
INDICATION:2375	C0021141	Inappropriate ADH Syndrome
INDICATION:2376	C0278506	Non-small cell lung cancer stage III
INDICATION:2377	C0278987	Non-small cell lung cancer metastatic
INDICATION:2378	C0235950	Zinc deficiency
INDICATION:2379	C1536075	Sudden unexplained death in epilepsy
INDICATION:2380	C0860510	Nocturnal awakening
INDICATION:2381	C0577731	Disseminated adenocarcinoma
INDICATION:2382	C0085207	Gestational Diabetes
INDICATION:2383	C0149814	Inevitable abortion
INDICATION:2384	C0340274	Hypertension induced by pregnancy
INDICATION:2385	C0520539	Hypertensive episode
INDICATION:2386	C0018188	Granuloma
INDICATION:2387	C0040150	Thyroiditis, Suppurative
INDICATION:2388	C0276609	Acute hepatitis B
INDICATION:2389	C0277730	Sexual assault victim
INDICATION:2390	C0007959	Charcot-Marie-Tooth Disease
INDICATION:2391	C0020179	Huntington Disease
INDICATION:2392	C0221169	Hemiballismus
INDICATION:2393	C0012254	Digitalis toxicity
INDICATION:2394	C2220426	Exposure to lead
INDICATION:2395	C2931187	Nephropathic cystinosis
INDICATION:2396	C1262036	Ocular toxicity
INDICATION:2397	C1322281	Rhinitis seasonal
INDICATION:2398	C0007099	Carcinoma in Situ
INDICATION:2399	C0001127	Acidosis, Respiratory
INDICATION:2400	C0860760	pH normal
INDICATION:2401	C0175683	Citrullinemia
INDICATION:2402	C0268542	Ornithine carbamoyltransferase deficiency
INDICATION:2403	C0338656	Impaired cognition
INDICATION:2404	C0521654	Neurologic Deficits
INDICATION:2405	C0751753	Carbamoyl-Phosphate Synthase I Deficiency Disease
INDICATION:2406	C0027962	Melanocytic nevus
INDICATION:2407	C0221263	Cafe-au-Lait Spots
INDICATION:2408	C1167661	Cerebral vasoconstriction
INDICATION:2409	C0220982	Ketoacidosis
INDICATION:2410	C0740265	Acid-base disorders
INDICATION:2411	C0014877	Esotropia
INDICATION:2412	C0155336	Accommodative component in esotropia
INDICATION:2413	C0568180	Lithium poisoning
INDICATION:2414	C0000880	Acanthamoeba Keratitis
INDICATION:2415	C0155145	Chronic conjunctivitis
INDICATION:2416	C0423006	Discharge from eye
INDICATION:2417	C0549322	Eyelid infection
INDICATION:2418	C0011268	Senile dementia
INDICATION:2419	C1699324	Pharyngeal mucositis
INDICATION:2420	C0019621	Histiocytosis, Langerhans-Cell
INDICATION:2421	C0023381	Letterer-Siwe Disease
INDICATION:2422	C0162316	Iron deficiency anemia
INDICATION:2423	C0023470	Myeloid Leukemia
INDICATION:2424	C0040479	Torsades de Pointes
INDICATION:2425	C0011432	Dentin Sensitivity
INDICATION:2426	C0016325	Fluoride Poisoning
INDICATION:2427	C0728725	Low pH
INDICATION:2428	C0342579	Electrolyte imbalance
INDICATION:2429	C0595879	Sodium high
INDICATION:2430	C0860866	Potassium low
INDICATION:2431	C0023896	Alcoholic Liver Diseases
INDICATION:2432	C0337667	Cigarette smoker (finding)
INDICATION:2433	C0015773	Felty Syndrome
INDICATION:2434	C0271930	Anemia of pregnancy
INDICATION:2435	C0042580	Vesico-Ureteral Reflux
INDICATION:2436	C0235299	Right upper quadrant pain
INDICATION:2437	C0262365	Mammogram abnormal
INDICATION:2438	C0847631	Dry scalp
INDICATION:2439	C0014866	Esophageal Stenosis
INDICATION:2440	C0155668	Old myocardial infarction
INDICATION:2441	C0595928	Serum calcium increased
INDICATION:2442	C0854100	Nitrogen balance negative
INDICATION:2443	C0221204	Lytic lesion
INDICATION:2444	C0856716	Asthma aspirin-sensitive
INDICATION:2445	C0008533	Hemophilia B
INDICATION:2446	C0018924	Hemarthrosis
INDICATION:2447	C0035459	Rhinitis, Atrophic
INDICATION:2448	C0042974	von Willebrand Disease
INDICATION:2449	C0162283	Nephrogenic Diabetes Insipidus
INDICATION:2450	C0240412	Muscle hematoma
INDICATION:2451	C0549376	Plasma osmolality decreased
INDICATION:2452	C0687720	Central Diabetes Insipidus
INDICATION:2453	C0848232	Nocturnal polyuria
INDICATION:2454	C0919923	Nasal mucosa atrophy
INDICATION:2455	C2228139	Primary nocturnal enuresis
INDICATION:2456	C2748540	Mucosal bleeding
INDICATION:2457	C0022783	Vulvar Lichen Sclerosus
INDICATION:2458	C0156393	Atrophy of vulva
INDICATION:2459	C0206158	Premenopause
INDICATION:2460	C0239302	Oestrogen low
INDICATION:2461	C0854381	Genital hemorrhage
INDICATION:2462	C0342127	Toxic nodular goitre
INDICATION:2463	C0342114	Goiter diffuse
INDICATION:2464	C0232849	Bladder pain
INDICATION:2465	C0235032	Neurotoxicity Syndromes
INDICATION:2466	C0264956	Atheroma
INDICATION:2467	C0497406	Overweight
INDICATION:2468	C0022595	Keratosis Follicularis
INDICATION:2469	C0022596	Palmoplantar Keratosis
INDICATION:2470	C0029574	Other dermatoses
INDICATION:2471	C0687713	Gastrointestinal pain
INDICATION:2472	C1963899	Erosive gastroduodenitis
INDICATION:2473	C0009769	Conjunctivitis, Giant Papillary
INDICATION:2474	C0745136	Hypertensive emergency
INDICATION:2475	C0264413	Asthma late onset
INDICATION:2476	C0700225	Serum creatinine increased
INDICATION:2477	C0017205	Gaucher Disease
INDICATION:2478	C0577866	Poor venous access
INDICATION:2479	C0007286	Carpal Tunnel Syndrome
INDICATION:2480	C0011993	Vipoma
INDICATION:2481	C0014132	Endocrine Gland Neoplasms
INDICATION:2482	C0017689	Glucagonoma
INDICATION:2483	C0020541	Hypertension, Portal
INDICATION:2484	C0021670	insulinoma
INDICATION:2485	C0024586	Malignant Carcinoid Syndrome
INDICATION:2486	C0030290	Pancreatic Fistula
INDICATION:2487	C0032787	Postoperative Complications
INDICATION:2488	C0155789	Bleeding esophageal varices
INDICATION:2489	C0206754	Neuroendocrine Tumors
INDICATION:2490	C0239182	Watery diarrhoea
INDICATION:2491	C2609266	Gastroesophageal varices
INDICATION:2492	C0858322	Type IIb hyperlipidaemia
INDICATION:2493	C0860248	Fredrickson Type III lipidemia
INDICATION:2494	C2721732	Disseminated mycobacterium avium complex infection
INDICATION:2495	C1868851	Portopulmonary hypertension
INDICATION:2496	C0856054	Mental status changes
INDICATION:2497	C0027809	Neurilemmoma
INDICATION:2498	C0039147	Syrinx formation
INDICATION:2499	C0007760	Cerebellar Diseases
INDICATION:2500	C0239296	Obstruction of esophagus
INDICATION:2501	C0004779	Basal Cell Nevus Syndrome
INDICATION:2502	C0026393	Molluscum Contagiosum
INDICATION:2503	C0030354	Papilloma
INDICATION:2504	C0043346	Xeroderma Pigmentosum
INDICATION:2505	C0270850	Idiopathic generalized epilepsy
INDICATION:2506	C0270853	Myoclonic Epilepsy, Juvenile
INDICATION:2507	C1096063	Intractable epilepsy
INDICATION:2508	C0574785	Lower Urinary Tract Symptoms
INDICATION:2509	C0024312	Lymphopenia
INDICATION:2510	C0003615	Appendicitis
INDICATION:2511	C0162285	Edema of eyelid
INDICATION:2512	C0392163	Corneal erosion
INDICATION:2513	C0085611	Atrial arrhythmia
INDICATION:2514	C0860630	Demented
INDICATION:2515	C0241705	Difficulty passing urine
INDICATION:2516	C0026858	Musculoskeletal Pain
INDICATION:2517	C0042025	Urinary Stress Incontinence
INDICATION:2518	C1963916	Diabetic peripheral neuropathic pain
INDICATION:2519	C0812413	Malignant Pleural Mesothelioma
INDICATION:2520	C0030421	Paraganglioma
INDICATION:2521	C0238462	Medullary carcinoma of thyroid
INDICATION:2522	C0235761	Perforation of nasal septum
INDICATION:2523	C0205255	Imprisonment (finding)
INDICATION:2524	C0020433	Hyperbilirubinemia
INDICATION:2525	C0004771	Bartonella Infections
INDICATION:2526	C0006309	Brucellosis
INDICATION:2527	C0024286	Lymphogranuloma Venereum
INDICATION:2528	C0034362	Q Fever
INDICATION:2529	C0035021	Relapsing Fever
INDICATION:2530	C0035597	Rickettsialpox
INDICATION:2531	C0035793	Rocky Mountain Spotted Fever
INDICATION:2532	C0041471	TYPHUS
INDICATION:2533	C0038835	Superovulation
INDICATION:2534	C0041274	Fallopian tube obstruction
INDICATION:2535	C1384582	Primary testicular failure
INDICATION:2536	C1112677	Protein allergy
INDICATION:2537	C0018811	Heart Rate, Fetal
INDICATION:2538	C0037926	Compression of spinal cord
INDICATION:2539	C0028841	Ocular Hypotension
INDICATION:2540	C0042875	Vitamin E Deficiency
INDICATION:2541	C0948689	Hepatosplenic candidiasis
INDICATION:2542	C0341736	Detrusor hyperreflexia
INDICATION:2543	C0019212	Hepatorenal Syndrome
INDICATION:2544	C1565662	Acute Kidney Insufficiency
INDICATION:2545	C0745744	End Stage Liver Disease
INDICATION:2546	C0080032	Pleural Effusion, Malignant
INDICATION:2547	C0919924	Pulmonary toxicity
INDICATION:2548	C1701940	Pneumonia, Ventilator-Associated
INDICATION:2549	C0032326	Pneumothorax
INDICATION:2550	C0085808	Aneurysm, Mycotic
INDICATION:2551	C1306577	Death (finding)
INDICATION:2552	C1735634	Acute allograft rejection
INDICATION:2553	C1961099	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma
INDICATION:2554	C0392464	Ventricular aneurysm
INDICATION:2555	C1112160	Gastrooesophageal cancer
INDICATION:2556	C0034091	Pulmonary Veno-Occlusive Disease (disorder)
INDICATION:2557	C0036421	Systemic Scleroderma
INDICATION:2558	C3267035	Digital ulcer
INDICATION:2559	C0342513	Idiopathic hirsutism
INDICATION:2560	C0520817	Physical disability
INDICATION:2561	C0751965	Multiple Sclerosis, Secondary Progressive
INDICATION:2562	C0268483	Tyrosinemias
INDICATION:2563	C0268543	Hyperammonemia, type III
INDICATION:2564	C1609538	Latent Tuberculosis
INDICATION:2565	C0038868	Progressive supranuclear palsy
INDICATION:2566	C0520888	Inverted T wave
INDICATION:2567	C0235511	Superficial phlebothrombosis
INDICATION:2568	C0948369	Myocardial reinfarction
INDICATION:2569	C1609535	Invasive Candidiasis
INDICATION:2570	C0270729	Drug-induced parkinsonism
INDICATION:2571	C0020678	Hypotrichosis
INDICATION:2572	C0015523	Factor XI Deficiency
INDICATION:2573	C0749225	Systolic dysfunction
INDICATION:2574	C0079731	B-Cell Lymphomas
INDICATION:2575	C1283620	Sucrase-isomaltase deficiency, congenital
INDICATION:2576	C0242184	Hypoxia
INDICATION:2577	C0024449	Mycetoma
INDICATION:2578	C0276758	Fusariosis
INDICATION:2579	C0553576	Systemic mycosis
INDICATION:2580	C1688637	Intraoperative floppy iris syndrome
INDICATION:2581	C0855138	Mantle cell lymphoma refractory
INDICATION:2582	C0342907	Sitosterolemia
INDICATION:2583	C2047520	Mixed hyperlipidemia (disorder)
INDICATION:2584	C0857122	Hyponatraemic
INDICATION:2585	C2242656	HBV coinfection
INDICATION:2586	C0221002	Hyperparathyroidism, Primary
INDICATION:2587	C0267509	Chronic idiopathic constipation
INDICATION:2588	C3160897	Opioid induced constipation
INDICATION:2589	C1304300	Skin Nodular Basal Cell Carcinoma
INDICATION:2590	C0242383	Age related macular degeneration
INDICATION:2591	C1096267	Injection site discomfort
INDICATION:2592	C0346976	Metastases to pancreas
INDICATION:2593	C0024620	Primary malignant neoplasm of liver
INDICATION:2594	C2585653	Persistent atrial fibrillation
INDICATION:2595	C0013922	Embolism
INDICATION:2596	C3666003	Transfusion dependent anaemia
INDICATION:2597	C0023976	Long QT Syndrome
INDICATION:2598	C1142273	Glucose metabolism abnormal
INDICATION:2599	C2700620	Anorectal infection
INDICATION:2600	C0015944	Fetal Membranes, Premature Rupture
INDICATION:2601	C0549433	Surgical intervention (finding)
INDICATION:2602	C1532533	Mycotic endophthalmitis
INDICATION:2603	C0162531	Hereditary Coproporphyria
INDICATION:2604	C0162532	Variegate Porphyria
INDICATION:2605	C0023903	Liver neoplasms
INDICATION:2606	C0221106	Alkalemia
INDICATION:2607	C0018213	Graves Disease
INDICATION:2608	C0154143	Toxic multinodular goiter
INDICATION:2609	C1332884	Central nervous system leukaemia
INDICATION:2610	C0278678	Metastatic Renal Cell Cancer
INDICATION:2611	C0271710	Reactive hypoglycemia
INDICATION:2612	C0002419	Amblyopia tobacco
INDICATION:2613	C0029132	Disorder of the optic nerve
INDICATION:2614	C0917796	Optic Atrophy, Hereditary, Leber
INDICATION:2615	C0032529	Genetic Polymorphism
INDICATION:2616	C0151502	Increased anticoagulant effect
INDICATION:2617	C0521481	Oedema mucosal
INDICATION:2618	C0235439	Ankle edema (finding)
INDICATION:2619	C0277919	Postthrombotic Syndrome
INDICATION:2620	C0581394	Swelling of legs
INDICATION:2621	C1306557	Chronic venous insufficiency
INDICATION:2622	C0154778	Myopia, Degenerative
INDICATION:2623	C0600518	Choroidal Neovascularization
INDICATION:2624	C3537442	Pathologic myopia
INDICATION:2625	C0023346	Borderline leprosy
INDICATION:2626	C0023351	Tuberculoid leprosy
INDICATION:2627	C0025303	Meningococcal Infections
INDICATION:2628	C0159125	Culture positive
INDICATION:2629	C0005283	beta Thalassemia
INDICATION:2630	C0011303	Demyelinating Diseases
INDICATION:2631	C0855333	Electrocardiogram QT corrected interval prolonged
INDICATION:2632	C0013884	Filarial Elephantiases
INDICATION:2633	C0016085	Filariasis
INDICATION:2634	C0028425	Norwegian scabies
INDICATION:2635	C0029001	Onchocerciasis
INDICATION:2636	C0042961	Intestinal Volvulus
INDICATION:2637	C0151811	Subcutaneous nodule
INDICATION:2638	C0343386	Clostridium difficile infection
INDICATION:2639	C0041341	Tuberous Sclerosis
INDICATION:2640	C0205768	Subependymal Giant Cell Astrocytoma
INDICATION:2641	C0206633	Angiomyolipoma
INDICATION:2642	C0580398	Drug level therapeutic
INDICATION:2643	C3495949	Locally advanced breast cancer
INDICATION:2644	C0029895	Otomycosis
INDICATION:2645	C0023267	Fibroid Tumor
INDICATION:2646	C0741682	Premenopausal breast cancer
INDICATION:2647	C0012739	Disseminated Intravascular Coagulation
INDICATION:2648	C0549124	Arterial embolism
INDICATION:2649	C0589110	Deep vein thrombosis postoperative
INDICATION:2650	C3160769	Major bleed
INDICATION:2651	C0026269	Mitral Valve Stenosis
INDICATION:2652	C0032807	Postphlebitic Syndrome
INDICATION:2653	C0151942	Arterial thrombosis
INDICATION:2654	C0340293	Anterior myocardial infarction
INDICATION:2655	C1400513	Transmural myocardial infarction
INDICATION:2656	C0740330	Genital infection fungal
INDICATION:2657	C0857322	Anemic
INDICATION:2658	C0152025	Polyneuropathy
INDICATION:2659	C0036474	Scurvy
INDICATION:2660	C2363973	Chronic thromboembolic pulmonary hypertension
INDICATION:2661	C0206062	Lung Diseases, Interstitial
INDICATION:2662	C0007462	Causalgia
INDICATION:2663	C0242528	Azotemia
INDICATION:2664	C0458219	Complex Regional Pain Syndromes
INDICATION:2665	C0521169	Fractures, Compression
INDICATION:2666	C0595882	Serum calcium decreased
INDICATION:2667	C1527353	Algodystrophic Syndrome
INDICATION:2668	C0242342	Sheehan Syndrome
INDICATION:2669	C0263222	Chronic eczema
INDICATION:2670	C0264122	Atrophy, Disuse
INDICATION:2671	C0405580	Adrenal cortical hypofunction
INDICATION:2672	C0861011	Creatine phosphokinase normal
INDICATION:2673	C1142423	Staphylococcus aureus bacteremia
INDICATION:2674	C0241379	Increased thirst
INDICATION:2675	C0344329	Collapse (finding)
INDICATION:2676	C1263960	Diabetes with coma (disorder)
INDICATION:2677	C0745492	Septic joint
INDICATION:2678	C0694550	Recurrent pneumonia
INDICATION:2679	C0085293	Hepatitis E
INDICATION:2680	C0001231	ACTH Syndrome, Ectopic
INDICATION:2681	C0860800	Glucose normal
INDICATION:2682	C0267941	Pancreatitis, Acute Necrotizing
INDICATION:2683	C0741132	Antibody test positive
INDICATION:2684	C0855852	Antibody NOS negative
INDICATION:2685	C3160891	Hormone-dependent prostate cancer
INDICATION:2686	C0023787	Lipodystrophy
INDICATION:2687	C0038002	Splenomegaly
INDICATION:2688	C0004690	Balanitis
INDICATION:2689	C0004691	Balanoposthitis
INDICATION:2690	C0282021	Uncircumcised
INDICATION:2691	C0034013	Precocious Puberty
INDICATION:2692	C0151994	Enlarged uterus
INDICATION:2693	C0031090	Periodontal Diseases
INDICATION:2694	C0036472	Scrub Typhus
INDICATION:2695	C0041472	Endemic Flea-Borne Typhus
INDICATION:2696	C0041473	Typhus, Epidemic Louse-Borne
INDICATION:2697	C0849916	Generalised erythema
INDICATION:2698	C2979888	Queensland tick typhus
INDICATION:2699	C0275982	Enteric campylobacteriosis
INDICATION:2700	C0006271	Bronchiolitis
INDICATION:2701	C0023076	Laryngotracheitis
INDICATION:2702	C0085160	Hidradenitis
INDICATION:2703	C0085690	Internal hordeolum
INDICATION:2704	C0311389	Nonspecific urethritis
INDICATION:2705	C0744254	Gallbladder infection
INDICATION:2706	C1699100	Bacterial rhinitis
INDICATION:2707	C0339467	Retinopathy proliferative
INDICATION:2708	C0034931	Reflex Sympathetic Dystrophy
INDICATION:2709	C0013238	Dry Eye Syndromes
INDICATION:2710	C0155119	Recurrent erosion of cornea
INDICATION:2711	C0859996	Corneal sensitivity decreased
INDICATION:2712	C0151798	Hepatic necrosis
INDICATION:2713	C0438717	Transaminases increased
INDICATION:2714	C0497156	Lymphadenopathy
