ID_OREGANO:6060	SIDER	NAME
SIDE_EFFECT:537	C1328540	Peripheral vasodilatation
SIDE_EFFECT:538	C0595862	Vasodilatation
SIDE_EFFECT:539	C3267206	Chalky taste
SIDE_EFFECT:540	C0001883	Airway obstruction NOS
SIDE_EFFECT:541	C0600260	Obstructive airways disorder
SIDE_EFFECT:542	C0006272	Obliterative bronchiolitis
SIDE_EFFECT:543	C0021843	Intestinal obstruction
SIDE_EFFECT:544	C0236124	Gastrointestinal obstruction
SIDE_EFFECT:545	C0001824	Agranulocytosis
SIDE_EFFECT:546	C0002874	Aplastic anaemia
SIDE_EFFECT:547	C0014356	Enterocolitis
SIDE_EFFECT:548	C0018939	Blood disorder
SIDE_EFFECT:549	C0023418	Leukaemia
SIDE_EFFECT:550	C0024790	Paroxysmal nocturnal haemoglobinuria
SIDE_EFFECT:551	C0027813	Neuritis
SIDE_EFFECT:552	C0041466	Typhoid fever
SIDE_EFFECT:553	C0151773	Bone marrow depression
SIDE_EFFECT:554	C0155169	Ocular hyperaemia
SIDE_EFFECT:555	C0014236	Endophthalmitis
SIDE_EFFECT:556	C0178416	Hypoplastic anaemia
SIDE_EFFECT:557	C0221203	Rash vesicular
SIDE_EFFECT:558	C0221477	Vasomotor collapse
SIDE_EFFECT:559	C0259756	Jarisch-Herxheimer reaction
SIDE_EFFECT:560	C0270276	Grey syndrome neonatal
SIDE_EFFECT:561	C0270996	Eye swelling
SIDE_EFFECT:562	C0425492	Respiration irregularity
SIDE_EFFECT:563	C0035204	Respiratory disorder
SIDE_EFFECT:564	C0542184	Reaction gastrointestinal
SIDE_EFFECT:565	C0687133	Drug interaction
SIDE_EFFECT:566	C0853040	Reaction to drug excipients
SIDE_EFFECT:567	C1368107	Bone marrow aplastic
SIDE_EFFECT:568	C1761613	Conjunctival hyperaemia
SIDE_EFFECT:569	C0014869	Reflux esophagitis
SIDE_EFFECT:570	C0017168	Gastrooesophageal reflux disease
SIDE_EFFECT:571	C0022346	Jaundice
SIDE_EFFECT:572	C0037284	Skin lesion
SIDE_EFFECT:573	C0438717	Transaminases increased
SIDE_EFFECT:574	C0859350	Serum transaminase increased
SIDE_EFFECT:575	C0020598	Hypocalcaemia
SIDE_EFFECT:576	C0085632	Apathy
SIDE_EFFECT:577	C0233471	Flat affect
SIDE_EFFECT:578	C0234518	Slurred speech
SIDE_EFFECT:579	C0013362	Dysarthria
SIDE_EFFECT:580	C0344375	Stomach cramps
SIDE_EFFECT:581	C0429029	Electrocardiogram ST segment
SIDE_EFFECT:582	C0429097	QRS complex
SIDE_EFFECT:583	C0429098	Electrocardiogram QRS complex
SIDE_EFFECT:584	C0728899	Intoxication
SIDE_EFFECT:585	C0032343	Poisoning
SIDE_EFFECT:586	C0860967	Calcium low
SIDE_EFFECT:587	C3665624	Blood calcium decreased
SIDE_EFFECT:588	C0948342	Citrate toxicity
SIDE_EFFECT:589	C0948807	Hepatic impairment
SIDE_EFFECT:590	C0023895	Liver disorder
SIDE_EFFECT:591	C1504494	Tingling of extremity
SIDE_EFFECT:592	C2129214	Loose stools
SIDE_EFFECT:593	C2697368	Gastrointestinal tract irritation
SIDE_EFFECT:594	C0017181	Gastrointestinal haemorrhage
SIDE_EFFECT:595	C0020625	Hyponatraemia
SIDE_EFFECT:596	C1112525	Gastrointestinal ulcer haemorrhage
SIDE_EFFECT:597	C0013295	Duodenal ulcer
SIDE_EFFECT:598	C0014742	Erythema multiforme
SIDE_EFFECT:599	C0014868	Oesophagitis
SIDE_EFFECT:600	C0018524	Hallucination
SIDE_EFFECT:601	C0018834	Heartburn
SIDE_EFFECT:602	C0019158	Hepatitis
SIDE_EFFECT:603	C0038358	Gastric ulcer
SIDE_EFFECT:604	C0232493	Epigastric pain
SIDE_EFFECT:605	C0266813	Faecal occult blood positive
SIDE_EFFECT:606	C0877047	Occult blood positive
SIDE_EFFECT:607	C0520893	Localized exfoliation
SIDE_EFFECT:608	C3665596	Warts
SIDE_EFFECT:609	C0347390	Skin papilloma
SIDE_EFFECT:610	C0001807	Aggression
SIDE_EFFECT:611	C0013182	Drug hypersensitivity
SIDE_EFFECT:612	C0029408	Osteoarthritis
SIDE_EFFECT:613	C0030552	Paresis
SIDE_EFFECT:614	C0033975	Psychotic disorder
SIDE_EFFECT:615	C0151889	Hyperreflexia
SIDE_EFFECT:616	C0233407	Disorientation
SIDE_EFFECT:617	C0234535	Clonic convulsion
SIDE_EFFECT:618	C0235031	Neurological symptom
SIDE_EFFECT:619	C0002453	Amenorrhoea
SIDE_EFFECT:620	C0002622	Amnesia
SIDE_EFFECT:621	C0002957	Anger
SIDE_EFFECT:622	C0004134	Ataxia
SIDE_EFFECT:623	C0004601	Back injury
SIDE_EFFECT:624	C0005586	Bipolar disorder
SIDE_EFFECT:625	C0853193	Bipolar I disorder
SIDE_EFFECT:626	C0006107	Concussion
SIDE_EFFECT:627	C0006142	Breast cancer
SIDE_EFFECT:628	C0006145	Breast disorder
SIDE_EFFECT:629	C0006325	Bruxism
SIDE_EFFECT:630	C0006444	Bursitis
SIDE_EFFECT:631	C0007117	Basal cell carcinoma
SIDE_EFFECT:632	C0007286	Carpal tunnel syndrome
SIDE_EFFECT:633	C0008033	Pleuritic pain
SIDE_EFFECT:634	C0008035	Chest wall pain
SIDE_EFFECT:635	C0476280	Musculoskeletal chest pain
SIDE_EFFECT:636	C0009319	Colitis
SIDE_EFFECT:637	C0009763	Conjunctivitis
SIDE_EFFECT:638	C0009938	Contusion
SIDE_EFFECT:639	C0010692	Cystitis
SIDE_EFFECT:640	C0403632	Cystitis noninfective
SIDE_EFFECT:641	C0232849	Bladder pain
SIDE_EFFECT:642	C0010709	Cyst
SIDE_EFFECT:643	C0011124	Libido decreased
SIDE_EFFECT:644	C0855242	Disturbance in sexual arousal
SIDE_EFFECT:645	C0011168	Dysphagia
SIDE_EFFECT:646	C0011253	Delusion
SIDE_EFFECT:647	C0011334	Dental caries
SIDE_EFFECT:648	C0011551	Depersonalisation
SIDE_EFFECT:649	C0011606	Dermatitis exfoliative
SIDE_EFFECT:650	C0011615	Dermatitis atopic
SIDE_EFFECT:651	C0012569	Diplopia
SIDE_EFFECT:652	C0013146	Drug abuse
SIDE_EFFECT:653	C0013384	Dyskinesia
SIDE_EFFECT:654	C0013390	Dysmenorrhoea
SIDE_EFFECT:655	C0013428	Dysuria
SIDE_EFFECT:656	C0013456	Ear pain
SIDE_EFFECT:657	C0014394	Enuresis
SIDE_EFFECT:658	C0014488	Epicondylitis
SIDE_EFFECT:659	C0014724	Eructation
SIDE_EFFECT:660	C0015371	Extrapyramidal disorder
SIDE_EFFECT:661	C0016199	Flank pain
SIDE_EFFECT:662	C0016242	Vitreous floaters
SIDE_EFFECT:663	C0016385	Cardiac flutter
SIDE_EFFECT:664	C0016397	Localised infection
SIDE_EFFECT:665	C0016436	Folliculitis
SIDE_EFFECT:666	C0016470	Food allergy
SIDE_EFFECT:667	C0016479	Food poisoning
SIDE_EFFECT:668	C0016722	Frigidity
SIDE_EFFECT:669	C0015786	Female sexual arousal disorder
SIDE_EFFECT:670	C0017160	Gastroenteritis
SIDE_EFFECT:671	C0017565	Gingival bleeding
SIDE_EFFECT:672	C0017574	Gingivitis
SIDE_EFFECT:673	C0017605	Angle closure glaucoma
SIDE_EFFECT:674	C0017979	Glycosuria
SIDE_EFFECT:675	C0018418	Gynaecomastia
SIDE_EFFECT:676	C0018520	Breath odour
SIDE_EFFECT:677	C0018621	Seasonal allergy
SIDE_EFFECT:678	C1322281	Rhinitis seasonal
SIDE_EFFECT:679	C0019196	Hepatitis C
SIDE_EFFECT:680	C0019360	Herpes zoster
SIDE_EFFECT:681	C0019372	Herpes virus infection
SIDE_EFFECT:682	C0019572	Hirsutism
SIDE_EFFECT:683	C0019917	Hordeolum
SIDE_EFFECT:684	C0020039	Hostility
SIDE_EFFECT:685	C0020175	Hunger
SIDE_EFFECT:686	C0020522	Type IV hypersensitivity reaction
SIDE_EFFECT:687	C0020565	Hypertrophy of breast
SIDE_EFFECT:688	C2225524	Breast enlargement
SIDE_EFFECT:689	C0020678	Hypotrichosis
SIDE_EFFECT:690	C0021141	Inappropriate antidiuretic hormone secretion
SIDE_EFFECT:691	C0021177	Libido increased
SIDE_EFFECT:692	C0021845	Intestinal perforation
SIDE_EFFECT:693	C0022575	Keratoconjunctivitis sicca
SIDE_EFFECT:694	C0314719	Dry eye
SIDE_EFFECT:695	C0025320	Menopause
SIDE_EFFECT:696	C0025345	Menstrual disorder
SIDE_EFFECT:697	C0025874	Metrorrhagia
SIDE_EFFECT:698	C0026603	Motion sickness
SIDE_EFFECT:699	C0026827	Hypotonia
SIDE_EFFECT:700	C1142135	Muscle relaxant therapy
SIDE_EFFECT:701	C0026837	Muscle rigidity
SIDE_EFFECT:702	C0026857	Musculoskeletal disorder
SIDE_EFFECT:703	C0027066	Myoclonus
SIDE_EFFECT:704	C0027441	Nasopharyngitis
SIDE_EFFECT:705	C0027796	Neuralgia
SIDE_EFFECT:706	C0028081	Night sweats
SIDE_EFFECT:707	C0028084	Nightmare
SIDE_EFFECT:708	C0028734	Nocturia
SIDE_EFFECT:709	C0029261	Orgasm abnormal
SIDE_EFFECT:710	C0029456	Osteoporosis
SIDE_EFFECT:711	C0029927	Ovarian cyst
SIDE_EFFECT:712	C0029928	Ovarian disorder
SIDE_EFFECT:713	C0030305	Pancreatitis
SIDE_EFFECT:714	C0030318	Panic reaction
SIDE_EFFECT:715	C0030469	Sinus disorder
SIDE_EFFECT:716	C0030790	Pelvic infection
SIDE_EFFECT:717	C0032584	Polyp
SIDE_EFFECT:718	C0032617	Polyuria
SIDE_EFFECT:719	C1167965	Urine output increased
SIDE_EFFECT:720	C0033046	Premenstrual syndrome
SIDE_EFFECT:721	C0033771	Prurigo
SIDE_EFFECT:722	C0033893	Tension headache
SIDE_EFFECT:723	C0034880	Hyperacusis
SIDE_EFFECT:724	C0035243	Respiratory tract infection
SIDE_EFFECT:725	C0035410	Rhabdomyolysis
SIDE_EFFECT:726	C0036130	Salpingitis
SIDE_EFFECT:727	C0036396	Sciatica
SIDE_EFFECT:728	C0036502	Sebaceous gland disorder
SIDE_EFFECT:729	C0036689	Pharyngitis streptococcal
SIDE_EFFECT:730	C0036830	Serum sickness
SIDE_EFFECT:731	C0037195	Sinus headache
SIDE_EFFECT:732	C0037383	Sneezing
SIDE_EFFECT:733	C0037384	Snoring
SIDE_EFFECT:734	C0037578	Soft tissue injury
SIDE_EFFECT:735	C0037672	Somnambulism
SIDE_EFFECT:736	C0038325	Stevens-Johnson syndrome
SIDE_EFFECT:737	C0038661	Suicide
SIDE_EFFECT:738	C0852733	Completed suicide
SIDE_EFFECT:739	C0038663	Suicide attempt
SIDE_EFFECT:740	C0039503	Tendonitis
SIDE_EFFECT:741	C0040259	Tinea pedis
SIDE_EFFECT:742	C0040425	Tonsillitis
SIDE_EFFECT:743	C0040460	Toothache
SIDE_EFFECT:744	C0040953	Trichotillomania
SIDE_EFFECT:745	C0042035	Micturition disorder
SIDE_EFFECT:746	C0043241	Wound infection
SIDE_EFFECT:747	C0043387	Yawning
SIDE_EFFECT:748	C0080194	Muscle strain
SIDE_EFFECT:749	C0085166	Vaginitis bacterial
SIDE_EFFECT:750	C0085623	Akinesia
SIDE_EFFECT:751	C0085636	Photophobia
SIDE_EFFECT:752	C0086132	Depressive symptom
SIDE_EFFECT:753	C0086439	Hypokinesia
SIDE_EFFECT:754	C0086565	Hepatic function abnormal
SIDE_EFFECT:755	C0086769	Panic attack
SIDE_EFFECT:756	C0087169	Withdrawal symptom
SIDE_EFFECT:757	C0152128	Drug withdrawal syndrome
SIDE_EFFECT:758	C0149745	Mouth ulceration
SIDE_EFFECT:759	C0149931	Migraine
SIDE_EFFECT:760	C0151602	Swelling face
SIDE_EFFECT:761	C0151610	Tongue oedema
SIDE_EFFECT:762	C0040409	Tongue disorder
SIDE_EFFECT:763	C0151611	Electroencephalogram abnormal
SIDE_EFFECT:764	C0151692	Impaired healing
SIDE_EFFECT:765	C0151713	Hyperchlorhydria
SIDE_EFFECT:766	C1168034	Gastric pH decreased
SIDE_EFFECT:767	C0151763	Hepatocellular injury
SIDE_EFFECT:768	C0160390	Liver injury
SIDE_EFFECT:769	C0151772	Manic psychosis
SIDE_EFFECT:770	C0338831	Mania
SIDE_EFFECT:771	C0151830	Urethral pain
SIDE_EFFECT:772	C0151836	Paranoid reaction
SIDE_EFFECT:773	C1456784	Paranoia
SIDE_EFFECT:774	C0151936	Tendon disorder
SIDE_EFFECT:775	C0151966	Duodenal ulcer haemorrhage
SIDE_EFFECT:776	C0152027	Sensory disturbance
SIDE_EFFECT:777	C0152029	Sinus congestion
SIDE_EFFECT:778	C0152030	Skin irritation
SIDE_EFFECT:779	C0152031	Joint swelling
SIDE_EFFECT:780	C0152517	Viral diarrhoea
SIDE_EFFECT:781	C0156404	Menstruation irregular
SIDE_EFFECT:782	C0159321	Facial bones fracture
SIDE_EFFECT:783	C0162298	Joint stiffness
SIDE_EFFECT:784	C0221776	Oral pain
SIDE_EFFECT:785	C0231530	Muscle twitching
SIDE_EFFECT:786	C0231919	Nasal dryness
SIDE_EFFECT:787	C0232431	Cold sweat
SIDE_EFFECT:788	C0232459	Digestion impaired
SIDE_EFFECT:789	C0232461	Increased appetite
SIDE_EFFECT:790	C0233414	Disturbance in attention
SIDE_EFFECT:791	C0233477	Dysphoria
SIDE_EFFECT:792	C0233488	Feeling of despair
SIDE_EFFECT:793	C0233565	Bradykinesia
SIDE_EFFECT:794	C0233632	Thinking abnormal
SIDE_EFFECT:795	C1306341	Mental disability
SIDE_EFFECT:796	C0233651	Perseveration
SIDE_EFFECT:797	C0233754	Derealisation
SIDE_EFFECT:798	C0233762	Hallucination, auditory
SIDE_EFFECT:799	C0233794	Memory impairment
SIDE_EFFECT:800	C0234458	Abnormal dreams
SIDE_EFFECT:801	C0234708	Intraocular pressure increased
SIDE_EFFECT:802	C0234913	Rash erythematous
SIDE_EFFECT:803	C0235086	Muscle contractions involuntary
SIDE_EFFECT:804	C0235146	Euphoric mood
SIDE_EFFECT:805	C0235162	Difficulty sleeping
SIDE_EFFECT:806	C1262141	Poor quality sleep
SIDE_EFFECT:807	C0235198	Cerebration impaired
SIDE_EFFECT:808	C0235378	Hepatotoxicity
SIDE_EFFECT:809	C0235857	Lacrimation decreased
SIDE_EFFECT:810	C0235996	Hepatic enzyme increased
SIDE_EFFECT:811	C0236068	Swollen tongue
SIDE_EFFECT:812	C0237314	Heart rate irregular
SIDE_EFFECT:813	C0238707	Impairment of attention
SIDE_EFFECT:814	C0239062	Circumoral oedema
SIDE_EFFECT:815	C0239729	Genital rash
SIDE_EFFECT:816	C0239739	Gingival pain
SIDE_EFFECT:817	C0239978	Frequent bowel movements
SIDE_EFFECT:818	C0240515	Nipple pain
SIDE_EFFECT:819	C0240811	Prostate infection
SIDE_EFFECT:820	C0241060	Dermal cyst
SIDE_EFFECT:821	C0241934	Hypomania
SIDE_EFFECT:822	C0242073	Pulmonary congestion
SIDE_EFFECT:823	C0948349	Respiratory tract congestion
SIDE_EFFECT:824	C0242350	Erectile dysfunction
SIDE_EFFECT:825	C0242422	Parkinsonism
SIDE_EFFECT:826	C0260662	Auditory disorder NOS
SIDE_EFFECT:827	C0264309	Vocal cord disorder
SIDE_EFFECT:828	C0272426	Mouth injury
SIDE_EFFECT:829	C0273482	Nerve compression
SIDE_EFFECT:830	C0161479	Nerve injury
SIDE_EFFECT:831	C0277925	Peripheral coldness
SIDE_EFFECT:832	C0278107	Painful ejaculation
SIDE_EFFECT:833	C0339916	Viral upper respiratory tract infection
SIDE_EFFECT:834	C0344315	Depressed mood
SIDE_EFFECT:835	C0392156	Akathisia
SIDE_EFFECT:836	C0392176	Gastric irritation
SIDE_EFFECT:837	C1291078	Epigastric discomfort
SIDE_EFFECT:838	C0392703	Shakiness
SIDE_EFFECT:839	C0393760	Initial insomnia
SIDE_EFFECT:840	C0393761	Middle insomnia
SIDE_EFFECT:841	C0409497	Joint injury
SIDE_EFFECT:842	C0423798	Increased tendency to bruise
SIDE_EFFECT:843	C0424000	Suicidal ideation
SIDE_EFFECT:844	C0425481	Respiratory sighs
SIDE_EFFECT:845	C1260922	Respiration abnormal
SIDE_EFFECT:846	C0426636	Defaecation urgency
SIDE_EFFECT:847	C0434437	Joint sprain
SIDE_EFFECT:848	C0435002	Ligament sprain
SIDE_EFFECT:849	C0435630	Wrist fracture
SIDE_EFFECT:850	C0455769	Energy increased
SIDE_EFFECT:851	C0474378	Hair colour changes
SIDE_EFFECT:852	C0475858	Pruritus generalised
SIDE_EFFECT:853	C0476254	Dyslexia
SIDE_EFFECT:854	C0497156	Lymphadenopathy
SIDE_EFFECT:855	C0497209	Conjunctivitis infective
SIDE_EFFECT:856	C0520594	Breast microcalcification
SIDE_EFFECT:857	C0587094	Breast calcifications
SIDE_EFFECT:858	C0520966	Coordination abnormal
SIDE_EFFECT:859	C0521592	Hypoaesthesia oral
SIDE_EFFECT:860	C0521991	Stress symptoms
SIDE_EFFECT:861	C0038435	Stress
SIDE_EFFECT:862	C0522178	Self-injurious ideation
SIDE_EFFECT:863	C0522251	Sinus pain
SIDE_EFFECT:864	C0541798	Terminal insomnia
SIDE_EFFECT:865	C0542165	Pseudoparkinsonism
SIDE_EFFECT:866	C0542571	Face oedema
SIDE_EFFECT:867	C0547030	Visual disturbance
SIDE_EFFECT:868	C0150450	Altered state of consciousness
SIDE_EFFECT:869	C0549310	Vaginal mycosis
SIDE_EFFECT:870	C1609512	Vulvovaginal mycotic infection
SIDE_EFFECT:871	C0549622	Sexual dysfunction
SIDE_EFFECT:872	C0555724	Lip dry
SIDE_EFFECT:873	C0558401	Skin laceration
SIDE_EFFECT:874	C0558489	Renal pain
SIDE_EFFECT:875	C0563238	Gastritis viral
SIDE_EFFECT:876	C0574067	Cough increased
SIDE_EFFECT:877	C0577628	Latex allergy
SIDE_EFFECT:878	C0856604	Rubber sensitivity
SIDE_EFFECT:879	C0578687	Sore eye
SIDE_EFFECT:880	C0581912	Sensation of heaviness
SIDE_EFFECT:881	C0686347	Tardive dyskinesia
SIDE_EFFECT:882	C0699744	Ear infection
SIDE_EFFECT:883	C0700184	Throat irritation
SIDE_EFFECT:884	C0743668	Limb injury
SIDE_EFFECT:885	C0852919	Animal scratch
SIDE_EFFECT:886	C0853348	Arthropod bite
SIDE_EFFECT:887	C0855235	Feelings of worthlessness
SIDE_EFFECT:888	C0855237	Social avoidant behaviour
SIDE_EFFECT:889	C0858635	Pharyngolaryngeal pain
SIDE_EFFECT:890	C0549373	Laryngeal pain
SIDE_EFFECT:891	C0877046	Tooth infection
SIDE_EFFECT:892	C0877179	Injection site joint pain
SIDE_EFFECT:893	C0877303	Post procedural pain
SIDE_EFFECT:894	C1619712	Procedural pain
SIDE_EFFECT:895	C0877322	Muscle tightness
SIDE_EFFECT:896	C0877508	Irritation gum
SIDE_EFFECT:897	C0878773	Hypertonic bladder
SIDE_EFFECT:898	C0917799	Hypersomnia
SIDE_EFFECT:899	C1112537	Neurological examination abnormal
SIDE_EFFECT:900	C1167677	Infrequent bowel movements
SIDE_EFFECT:901	C1260880	Rhinorrhoea
SIDE_EFFECT:902	C1328308	Increased upper airway secretion
SIDE_EFFECT:903	C1384606	Dyspareunia
SIDE_EFFECT:904	C1510410	Parosmia
SIDE_EFFECT:905	C1542178	Lower limb fracture
SIDE_EFFECT:906	C1579838	Sore mouth
SIDE_EFFECT:907	C1971624	Appetite absent
SIDE_EFFECT:908	C2584688	Testicular swelling
SIDE_EFFECT:909	C2979982	Vaginal haemorrhage
SIDE_EFFECT:910	C0000768	Congenital anomaly
SIDE_EFFECT:911	C0424605	Developmental delay
SIDE_EFFECT:912	C0004623	Bacterial infection
SIDE_EFFECT:913	C0005741	Blepharitis
SIDE_EFFECT:914	C0005778	Clotting
SIDE_EFFECT:915	C0005779	Coagulopathy
SIDE_EFFECT:916	C0005940	Bone disorder
SIDE_EFFECT:917	C0006152	Breast swelling
SIDE_EFFECT:918	C0006826	Neoplasm malignant
SIDE_EFFECT:919	C0006840	Candida infection
SIDE_EFFECT:920	C0006852	Vaginal moniliasis
SIDE_EFFECT:921	C0700345	Vulvovaginal candidiasis
SIDE_EFFECT:922	C0007787	Transient ischaemic attack
SIDE_EFFECT:923	C0007820	Cerebrovascular disorder
SIDE_EFFECT:924	C0007855	Cervical polyp
SIDE_EFFECT:925	C0007869	Uterine cervical erosion
SIDE_EFFECT:926	C0008325	Cholecystitis
SIDE_EFFECT:927	C0008350	Cholelithiasis
SIDE_EFFECT:928	C0008489	Chorea
SIDE_EFFECT:929	C0009443	Common cold
SIDE_EFFECT:930	C0010072	Coronary artery thrombosis
SIDE_EFFECT:931	C0011616	Dermatitis contact
SIDE_EFFECT:932	C0012813	Diverticulitis
SIDE_EFFECT:933	C0013447	Ear disorder
SIDE_EFFECT:934	C0013985	Emotional disturbance NOS
SIDE_EFFECT:935	C0233459	Emotional disorder
SIDE_EFFECT:936	C0014173	Endometrial hyperplasia
SIDE_EFFECT:937	C0014175	Endometriosis
SIDE_EFFECT:938	C0014544	Epilepsy
SIDE_EFFECT:939	C0014743	Erythema nodosum
SIDE_EFFECT:940	C0015403	Eye infection
SIDE_EFFECT:941	C0015929	Foetal disorder
SIDE_EFFECT:942	C0016034	Fibrocystic breast disease
SIDE_EFFECT:943	C0016977	Gallbladder disorder
SIDE_EFFECT:944	C0018021	Goitre
SIDE_EFFECT:945	C0018916	Haemangioma
SIDE_EFFECT:946	C0019079	Haemoptysis
SIDE_EFFECT:947	C0019112	Haemorrhoids
SIDE_EFFECT:948	C0019243	Hereditary angioedema
SIDE_EFFECT:949	C0021167	Incontinence
SIDE_EFFECT:950	C0022354	Jaundice cholestatic
SIDE_EFFECT:951	C0022408	Arthropathy
SIDE_EFFECT:952	C0023533	Leukorrhea
SIDE_EFFECT:953	C0227791	Vaginal discharge
SIDE_EFFECT:954	C0023903	Hepatic neoplasm
SIDE_EFFECT:955	C0024103	Breast mass
SIDE_EFFECT:956	C0024902	Breast pain
SIDE_EFFECT:957	C0025218	Chloasma
SIDE_EFFECT:958	C0025286	Meningioma
SIDE_EFFECT:959	C0025323	Menorrhagia
SIDE_EFFECT:960	C0027339	Nail disorder
SIDE_EFFECT:961	C0029134	Optic neuritis
SIDE_EFFECT:962	C0029882	Otitis media
SIDE_EFFECT:963	C0032708	Porphyrin metabolism disorder
SIDE_EFFECT:964	C0033775	Anal pruritus
SIDE_EFFECT:965	C0033777	Pruritus genital
SIDE_EFFECT:966	C2242737	Anorectal discomfort
SIDE_EFFECT:967	C0034150	Purpura
SIDE_EFFECT:968	C1368065	Vascular purpura
SIDE_EFFECT:969	C0035328	Retinal vein occlusion
SIDE_EFFECT:970	C0037290	Pigmentation skin
SIDE_EFFECT:971	C0549567	Pigmentation disorder
SIDE_EFFECT:972	C0040053	Thrombosis
SIDE_EFFECT:973	C0042133	Uterine leiomyoma
SIDE_EFFECT:974	C0042134	Uterine haemorrhage
SIDE_EFFECT:975	C0042251	Vaginal disorder
SIDE_EFFECT:976	C0042256	Vaginal itching
SIDE_EFFECT:977	C1112214	Vulvovaginal pruritus
SIDE_EFFECT:978	C0042345	Varicose vein
SIDE_EFFECT:979	C0042769	Viral infection
SIDE_EFFECT:980	C0042790	Disorder sight
SIDE_EFFECT:981	C0042994	Vulval disorder
SIDE_EFFECT:982	C0042998	Vulvovaginitis
SIDE_EFFECT:983	C0085688	Breast engorgement
SIDE_EFFECT:984	C0149741	Breast discharge
SIDE_EFFECT:985	C0149871	Deep vein thrombosis
SIDE_EFFECT:986	C0151622	Endometrial disorder
SIDE_EFFECT:987	C0151671	Glucose tolerance decreased
SIDE_EFFECT:988	C0151766	Liver function test abnormal
SIDE_EFFECT:989	C0151825	Bone pain
SIDE_EFFECT:990	C0151849	Phosphatase alkaline increased
SIDE_EFFECT:991	C0852911	Blood alkaline phosphatase increased
SIDE_EFFECT:992	C0151994	Uterine enlargement
SIDE_EFFECT:993	C0152010	Withdrawal bleed
SIDE_EFFECT:994	C0153567	Uterine cancer
SIDE_EFFECT:995	C0154002	Benign vaginal neoplasm
SIDE_EFFECT:996	C0162566	Porphyria cutanea tarda
SIDE_EFFECT:997	C0853026	Porphyria non-acute
SIDE_EFFECT:998	C0162820	Allergic contact dermatitis
SIDE_EFFECT:999	C0178829	Reproductive tract disorder
SIDE_EFFECT:1000	C0221717	Contact lens intolerance
SIDE_EFFECT:1001	C0234238	Ache
SIDE_EFFECT:1002	C0235234	Dry throat
SIDE_EFFECT:1003	C0235511	Superficial phlebothrombosis
SIDE_EFFECT:1004	C1510431	Thrombophlebitis superficial
SIDE_EFFECT:1005	C0235524	Vein pain
SIDE_EFFECT:1006	C0858765	Vascular pain
SIDE_EFFECT:1007	C0235649	Breast oedema
SIDE_EFFECT:1008	C0235660	Galactorrhoea
SIDE_EFFECT:1009	C0235680	Vaginitis ulcerative
SIDE_EFFECT:1010	C0566951	Vaginal ulceration
SIDE_EFFECT:1011	C0235886	Leg edema
SIDE_EFFECT:1012	C0235889	Arthritis aggravated
SIDE_EFFECT:1013	C0235890	Migraine aggravated
SIDE_EFFECT:1014	C0235955	Dermatitis hemorrhagic
SIDE_EFFECT:1015	C0236080	Vaginal discomfort
SIDE_EFFECT:1016	C0239521	Facial rash
SIDE_EFFECT:1017	C0241164	Skin tenderness
SIDE_EFFECT:1018	C0241136	Pain of skin
SIDE_EFFECT:1019	C0241729	Weight fluctuation
SIDE_EFFECT:1020	C0265057	Superficial thrombophlebitis of leg
SIDE_EFFECT:1021	C0266008	Breast malformation
SIDE_EFFECT:1022	C0267797	Hepatitis acute
SIDE_EFFECT:1023	C0269189	Ectropion of cervix
SIDE_EFFECT:1024	C0271650	Glucose tolerance impaired
SIDE_EFFECT:1025	C0302295	Eruption
SIDE_EFFECT:1026	C0332563	Papule
SIDE_EFFECT:1027	C0334492	Malignant mesenchymoma
SIDE_EFFECT:1028	C0343863	Genital candidiasis
SIDE_EFFECT:1029	C0349790	Exacerbation of asthma
SIDE_EFFECT:1030	C0392684	Pulse irregular
SIDE_EFFECT:1031	C0427085	Jerky movement NOS
SIDE_EFFECT:1032	C0456909	Blindness
SIDE_EFFECT:1033	C0476089	Endometrial cancer
SIDE_EFFECT:1034	C0497327	Dementia
SIDE_EFFECT:1035	C0497365	Rash generalised
SIDE_EFFECT:1036	C0521987	Pre-existing disease
SIDE_EFFECT:1037	C0541820	Carbohydrate tolerance decreased
SIDE_EFFECT:1038	C0542223	Speech loss
SIDE_EFFECT:1039	C0542243	Toxic reaction (NOS)
SIDE_EFFECT:1040	C3160741	Toxicity to various agents
SIDE_EFFECT:1041	C0549288	Pelvic venous thrombosis
SIDE_EFFECT:1042	C0553713	Breast pain female
SIDE_EFFECT:1043	C0553737	Cervical discharge
SIDE_EFFECT:1044	C0554976	Bradyphrenia
SIDE_EFFECT:1045	C0567085	Uterine pain
SIDE_EFFECT:1046	C0575081	Gait disturbance
SIDE_EFFECT:1047	C0577559	Mass
SIDE_EFFECT:1048	C0577730	Family stress
SIDE_EFFECT:1049	C0600041	Bladder infection
SIDE_EFFECT:1050	C0600327	Toxic shock syndrome
SIDE_EFFECT:1051	C0849916	Generalised erythema
SIDE_EFFECT:1052	C0853020	Blood oestrogen increased
SIDE_EFFECT:1053	C0853074	Anxiety NEC
SIDE_EFFECT:1054	C0853700	Application site erythema
SIDE_EFFECT:1055	C0853879	Breast cancer invasive NOS
SIDE_EFFECT:1056	C0877232	Peripheral swelling
SIDE_EFFECT:1057	C0853619	Local swelling
SIDE_EFFECT:1058	C0877338	Breast discomfort
SIDE_EFFECT:1059	C0877359	Raised liver function tests
